session_id,msisdn,package_code,used_imei,session_time,network_type,payload_mb
CDR000000339,81163680248,PKG-003,350000000005933,2023-03-25 19:50:00,4G,1016.56
CDR000000340,81131814264,PKG-004,350000000925788,2023-05-03 10:50:00,4G,1821.7
CDR000000341,82195650842,PKG-006,350000000938248,2023-08-05 15:14:00,5G,887.64
CDR000000342,82279588828,PKG-006,350000000008737,2023-09-10 12:30:00,4G,136.43
CDR000000343,81268421282,PKG-008,350000000064529,2023-11-25 00:15:00,4G,904.04
CDR000000344,85240771307,PKG-007,350000000004425,2023-11-06 20:40:00,5G,1700.42
CDR000000345,82143217505,PKG-005,350000000984259,2023-11-06 06:51:00,3G,34.61
CDR000000346,82134466739,PKG-010,350000000004362,2023-07-11 06:26:00,4G,1094.72
CDR000000347,81140886620,PKG-003,350000000637827,2023-07-14 22:08:00,4G,1182.66
CDR000000348,81154294095,PKG-009,350000000004800,2023-07-12 15:09:00,4G,592.93
CDR000000349,82192276366,PKG-008,350000000462296,2023-07-11 01:21:00,5G,294.01
CDR000000350,81180900635,PKG-009,350000000008023,2023-07-03 16:38:00,4G,489.85
CDR000000351,82198342640,PKG-003,350000000007036,2023-04-10 22:36:00,5G,63.39
CDR000000353,82295019243,PKG-009,350000000001675,2023-10-30 18:46:00,3G,1499.35
CDR000000354,81247665833,PKG-006,350000000003659,2023-02-28 20:40:00,4G,1894.45
CDR000000355,81146934089,PKG-009,350000000006024,2023-06-24 16:02:00,4G,1632.93
CDR000000356,82115775164,PKG-002,350000000211983,2023-07-29 14:43:00,4G,380.46
CDR000000357,81192354535,PKG-010,350000000612703,2023-05-02 15:30:00,4G,1974.01
CDR000000358,85227330608,PKG-002,350000000008881,2023-02-10 05:37:00,3G,912.57
CDR000000359,82134676838,PKG-006,350000000001483,2023-08-05 21:14:00,4G,693.66
CDR000000360,81242573437,PKG-007,350000000114865,2023-08-28 16:10:00,5G,1375.75
CDR000000361,81197886367,PKG-005,350000000608412,2023-06-17 03:14:00,3G,147.6
CDR000000362,81299665102,PKG-009,350000000008343,2023-08-14 08:36:00,5G,603.68
CDR000000363,81258037919,PKG-006,350000000553162,2023-04-09 12:15:00,4G,1048.21
CDR000000364,81281747546,PKG-003,350000000006448,2023-06-15 15:37:00,3G,860.97
CDR000000365,81166452214,PKG-001,350000000006059,2023-10-21 12:41:00,4G,1587.92
CDR000000366,82136572080,PKG-001,350000000248116,2023-06-02 14:41:00,4G,514.42
CDR000000367,85217884012,PKG-003,350000000008099,2023-04-16 19:54:00,3G,1709.22
CDR000000368,81274972679,PKG-001,350000000004819,2023-10-07 14:52:00,5G,341.13
CDR000000369,85294171828,PKG-002,350000000003895,2023-08-31 09:12:00,4G,593.5
CDR000000370,82116587766,PKG-008,350000000004411,2023-11-29 11:49:00,4G,401.78
CDR000000371,81279801892,PKG-003,350000000008315,2023-07-16 01:20:00,5G,124.58
CDR000000372,81115156419,PKG-006,350000000002455,2023-01-24 06:40:00,4G,842.59
CDR000000373,81237371446,PKG-006,350000000005510,2023-12-02 04:20:00,3G,788.0
CDR000000374,82180237592,PKG-010,350000000227120,2023-03-01 03:22:00,4G,337.23
CDR000000375,81286571826,PKG-007,350000000004994,2023-10-18 14:40:00,5G,300.51
CDR000000376,85220960650,PKG-010,350000000005380,2023-03-29 09:09:00,4G,1695.37
CDR000000378,81152836679,PKG-003,350000000005807,2023-05-01 03:55:00,4G,99.51
CDR000000379,82247589736,PKG-006,350000000001491,2023-05-11 21:13:00,4G,1636.84
CDR000000380,81140829496,PKG-009,350000000671804,2023-05-13 09:57:00,5G,426.53
CDR000000382,81231564197,PKG-002,350000000074526,2023-04-02 20:37:00,4G,1746.12
CDR000000383,81177581855,PKG-007,350000000002577,2023-09-10 05:56:00,4G,1942.0
CDR000000384,81230444333,PKG-007,350000000794504,2023-06-11 06:33:00,4G,186.01
CDR000000385,82244846631,PKG-004,350000000003597,2023-06-03 13:38:00,4G,1807.12
CDR000000386,85231799156,PKG-009,350000000004645,2023-03-11 05:47:00,4G,927.34
CDR000000387,82240401079,PKG-004,350000000006413,2023-09-12 22:58:00,5G,1034.58
CDR000000388,81269256474,PKG-001,350000000385989,2023-07-13 03:03:00,4G,1318.3
CDR000000389,81257176927,PKG-006,350000009999999,2023-07-06 10:21:00,4G,1830.79
CDR000000390,85272739154,PKG-005,350000009999999,2023-05-21 19:10:00,3G,2031.09
CDR000000391,81199323379,PKG-005,350000000006667,2023-11-28 00:48:00,4G,1930.78
CDR000000392,82223844811,PKG-006,350000000007774,2023-11-09 09:02:00,4G,1811.85
CDR000000393,81261579298,PKG-001,350000000005822,2023-05-30 07:11:00,5G,586.02
CDR000000394,81227426588,PKG-003,350000000551907,2023-06-12 11:24:00,5G,2045.82
CDR000000395,85225143112,PKG-001,350000000006864,2023-05-11 04:43:00,5G,527.36
CDR000000396,81156855267,PKG-003,350000000006631,2023-08-22 21:21:00,4G,85.13
CDR000000397,85259564395,PKG-004,350000000688286,2023-08-19 20:00:00,4G,1696.79
CDR000000398,82282662506,PKG-007,350000000108312,2023-10-12 08:34:00,4G,1902.54
CDR000000399,81131852664,PKG-005,350000000782126,2023-09-03 17:29:00,4G,1561.51
CDR000000400,82122562649,PKG-008,350000000007025,2023-06-09 16:09:00,4G,344.25
CDR000000401,82295968013,PKG-004,350000000004787,2023-09-03 16:27:00,4G,1365.07
CDR000000402,81244840178,PKG-007,350000000149714,2023-01-27 07:11:00,3G,21.01
CDR000000403,82118793405,PKG-007,350000000007005,2023-04-08 19:31:00,4G,1708.01
CDR000000404,82288980124,PKG-004,350000000002933,2023-08-06 13:47:00,4G,723.33
CDR000000405,81162325726,PKG-001,350000000006758,2023-01-07 16:17:00,4G,1921.99
CDR000000406,81173641217,PKG-008,350000000008737,2023-03-04 06:09:00,4G,994.84
CDR000000407,82251414265,PKG-009,350000000004966,2023-04-18 11:34:00,4G,1608.32
CDR000000408,82238836095,PKG-007,350000000002448,2023-09-19 05:35:00,3G,1434.0
CDR000000409,81181756643,PKG-004,350000000424977,2023-10-12 14:50:00,4G,1856.12
CDR000000410,85256999953,PKG-010,350000000231632,2023-03-14 08:03:00,4G,1493.75
CDR000000411,85264621465,PKG-004,350000000007463,2023-09-19 04:10:00,4G,671.85
CDR000000412,82289556841,PKG-010,350000000005154,2023-03-02 03:14:00,4G,1578.48
CDR000000413,82161017675,PKG-010,350000000005295,2023-10-25 14:50:00,5G,1188.27
CDR000000414,82299505285,PKG-003,350000000939530,2023-06-27 07:51:00,3G,1115.8
CDR000000415,82132749207,PKG-007,350000000002187,2023-04-29 12:57:00,5G,262.42
CDR000000416,81174920792,PKG-006,350000000003903,2023-07-17 18:43:00,5G,1503.88
CDR000000417,82128732160,PKG-008,350000000001365,2023-03-30 14:36:00,4G,980.99
CDR000000418,82199662116,PKG-003,350000000005379,2023-08-19 09:49:00,4G,795.49
CDR000000419,82232760516,PKG-010,350000000596069,2023-11-30 09:52:00,3G,643.28
CDR000000420,82138650240,PKG-001,350000000008557,2023-11-22 09:12:00,4G,1501.38
CDR000000421,81129010096,PKG-003,350000000429862,2023-10-05 09:23:00,4G,325.42
CDR000000422,81232932100,PKG-008,350000000005143,2023-06-02 00:11:00,4G,409.27
CDR000000423,82277537604,PKG-007,350000000090496,2023-03-16 00:46:00,5G,792.14
CDR000000424,81170329297,PKG-010,350000000001227,2023-12-01 20:37:00,5G,1008.02
CDR000000425,81110524192,PKG-004,350000009999999,2023-01-18 03:08:00,3G,1653.64
CDR000000426,82279012306,PKG-007,350000009999999,2023-03-04 04:03:00,5G,1351.02
CDR000000427,81237307207,PKG-007,350000000007269,2023-05-14 21:39:00,4G,68.97
CDR000000428,82142681951,PKG-009,350000000004212,2023-09-09 00:39:00,4G,1180.31
CDR000000429,82231576469,PKG-010,350000000284957,2023-09-14 09:16:00,4G,188.49
CDR000000430,85282790268,PKG-009,350000000008384,2023-05-20 07:32:00,4G,227.36
CDR000000431,81140604509,PKG-004,350000000001041,2023-10-12 19:39:00,4G,1764.5
CDR000000432,81219077684,PKG-010,350000000004488,2023-09-09 03:28:00,4G,304.29
CDR000000433,81275473641,PKG-006,350000000003633,2023-12-12 13:46:00,5G,468.75
CDR000000434,85268178454,PKG-003,350000000001329,2023-08-05 13:42:00,4G,1810.28
CDR000000435,81273563181,PKG-001,350000000880693,2023-07-05 00:52:00,4G,1152.1
CDR000000436,82117124109,PKG-009,350000009999999,2023-09-20 21:06:00,4G,1559.25
CDR000000437,81167346373,PKG-005,350000000004482,2023-06-02 10:27:00,5G,1992.77
CDR000000438,81123672241,PKG-004,350000000005739,2023-10-09 13:44:00,4G,814.37
CDR000000439,82138069375,PKG-007,350000000004316,2023-07-30 21:43:00,4G,513.82
CDR000000440,82296195666,PKG-004,350000000008516,2023-02-16 12:01:00,4G,547.33
CDR000000441,81234993717,PKG-007,350000000002058,2023-04-18 15:18:00,4G,1940.0
CDR000000442,82249327699,PKG-001,350000000714585,2023-08-19 22:29:00,5G,719.84
CDR000000443,81268592816,PKG-007,350000000004225,2023-05-07 16:51:00,4G,1894.01
CDR000000444,85233547098,PKG-008,350000000005501,2023-08-17 04:41:00,4G,1173.8
CDR000000445,81265713732,PKG-004,350000000002812,2023-05-24 12:04:00,4G,1779.81
CDR000000446,82196618519,PKG-004,350000000003165,2023-10-03 03:46:00,4G,1685.05
CDR000000447,85228167410,PKG-004,350000000935992,2023-03-11 00:29:00,5G,1039.48
CDR000000448,81189297377,PKG-009,350000000706670,2023-04-23 06:01:00,3G,1741.53
CDR000000449,82187785628,PKG-003,350000000008297,2023-03-08 11:49:00,4G,1911.24
CDR000000450,82186344447,PKG-010,350000000007794,2023-03-07 13:20:00,5G,1423.49
CDR000000451,82121132602,PKG-005,350000000003734,2023-10-18 17:57:00,4G,0.01
CDR000000453,82196659852,PKG-009,350000000007783,2023-10-03 05:14:00,5G,508.54
CDR000000454,82111167246,PKG-010,350000000152383,2023-04-20 09:34:00,3G,1849.33
CDR000000455,82278129485,PKG-007,350000000002938,2023-11-25 18:48:00,4G,0.01
CDR000000456,81161426198,PKG-007,350000000003152,2023-05-17 11:49:00,5G,1941.48
CDR000000457,82114346109,PKG-006,350000000002499,2023-07-05 16:22:00,4G,1758.28
CDR000000458,81197652728,PKG-003,350000000004723,2023-02-20 03:54:00,3G,398.99
CDR000000459,82294211464,PKG-003,350000000005562,2023-07-10 11:31:00,4G,1966.71
CDR000000460,85257400826,PKG-004,350000000266583,2023-09-17 02:15:00,4G,1945.52
CDR000000461,82185078434,PKG-009,350000000895241,2023-03-28 06:41:00,3G,359.46
CDR000000462,81299273747,PKG-004,350000000006366,2023-01-22 06:31:00,4G,735.48
CDR000000463,81242910670,PKG-010,350000000054458,2023-06-05 08:31:00,4G,969.51
CDR000000464,81115789771,PKG-002,350000000913780,2023-06-06 00:31:00,4G,1874.67
CDR000000465,82182328645,PKG-005,350000000006390,2023-05-30 16:04:00,4G,1723.12
CDR000000466,81283554331,PKG-007,350000000001613,2023-07-06 02:14:00,5G,538.79
CDR000000467,82234639029,PKG-010,350000000228098,2023-09-14 13:31:00,5G,1773.04
CDR000000468,85269999947,PKG-005,350000009999999,2023-02-05 08:35:00,5G,897.59
CDR000000469,82170494685,PKG-010,350000000004132,2023-02-21 14:54:00,4G,634.42
CDR000000470,82298097344,PKG-005,350000000465893,2023-10-14 10:07:00,5G,1376.11
CDR000000472,81177631804,PKG-005,350000000007587,2023-03-28 02:11:00,4G,1018.19
CDR000000473,81216532085,PKG-007,350000000004261,2023-02-19 19:08:00,4G,1118.62
CDR000000474,85243770725,PKG-002,350000000002368,2023-02-19 07:11:00,5G,597.18
CDR000000475,82221853253,PKG-004,350000000211772,2023-08-05 20:43:00,4G,535.88
CDR000000476,81283975860,PKG-001,350000000001581,2023-03-07 09:48:00,4G,1502.88
CDR000000477,82111594692,PKG-004,350000000008440,2023-01-24 11:03:00,4G,1758.53
CDR000000478,81155208237,PKG-008,350000000003982,2023-10-03 00:56:00,4G,695.71
CDR000000479,82212960466,PKG-001,350000000005795,2023-04-14 12:53:00,4G,1880.98
CDR000000480,81239469969,PKG-010,350000000003496,2023-07-20 10:05:00,4G,1193.56
CDR000000481,85217464800,PKG-003,350000000008010,2023-05-25 17:03:00,4G,700.52
CDR000000482,82181508422,PKG-008,350000000008583,2023-04-14 21:23:00,4G,1948.42
CDR000000483,82192496610,PKG-001,350000000004944,2023-12-02 00:09:00,3G,1820.42
CDR000000484,82242850501,PKG-006,350000000004528,2023-06-20 21:28:00,5G,429.95
CDR000000485,85268453249,PKG-006,350000000002944,2023-06-08 21:34:00,5G,14.27
CDR000000486,82114757519,PKG-004,350000000001879,2023-09-27 05:32:00,4G,429.4
CDR000000487,81287469439,PKG-002,350000000001275,2023-01-28 00:20:00,4G,957.26
CDR000000488,82140153599,PKG-001,350000000005987,2023-06-05 06:11:00,4G,642.58
CDR000000490,85231356859,PKG-005,350000000003889,2023-02-10 05:53:00,4G,1928.28
CDR000000491,81155196594,PKG-004,350000009999999,2023-08-22 18:52:00,4G,395.5
CDR000000492,82182734363,PKG-003,350000000007041,2023-07-03 12:01:00,4G,638.22
CDR000000493,81118536092,PKG-009,350000000008420,2023-07-21 09:10:00,5G,1409.52
CDR000000494,82198560144,PKG-008,350000000274906,2023-03-04 05:17:00,3G,632.41
CDR000000496,81118940413,PKG-007,350000000007870,2023-09-20 20:34:00,5G,1525.13
CDR000000497,82297774621,PKG-008,350000000062828,2023-06-02 01:05:00,5G,560.9
CDR000000499,85240544289,PKG-009,350000000005196,2023-08-20 05:06:00,3G,295.77
CDR000000500,82164467413,PKG-001,350000000006163,2023-07-27 19:55:00,4G,438.05
CDR000000501,82249639765,PKG-009,350000000001128,2023-03-04 21:18:00,4G,1203.92
CDR000000502,81160335168,PKG-003,350000000133958,2023-08-12 01:32:00,4G,1794.22
CDR000000503,81117260735,PKG-006,350000000002943,2023-05-02 04:03:00,4G,1757.0
CDR000000504,82174444021,PKG-007,350000000004769,2023-05-15 17:04:00,4G,354.46
CDR000000505,82283374039,PKG-005,350000000001265,2023-08-07 00:41:00,4G,778.05
CDR000000506,81117539908,PKG-009,350000000008840,2023-05-14 11:32:00,5G,272.56
CDR000000507,81176486322,PKG-007,350000000005252,2023-03-06 10:34:00,3G,1627.12
CDR000000508,81291599135,PKG-009,350000000006084,2023-05-11 04:05:00,5G,661.8
CDR000000509,81166322259,PKG-010,350000000001243,2023-07-17 10:35:00,5G,712.82
CDR000000510,82290832918,PKG-001,350000000982948,2023-02-22 17:36:00,5G,746.45
CDR000000511,85218116776,PKG-006,350000000001063,2023-11-09 00:58:00,4G,1454.63
CDR000000512,81168934930,PKG-006,350000000006499,2023-03-02 12:25:00,4G,396.1
CDR000000513,82158299830,PKG-001,350000000007667,2023-03-13 15:25:00,3G,555.26
CDR000000514,81189356135,PKG-004,350000000001342,2023-10-02 03:14:00,4G,0.01
CDR000000515,81275497366,PKG-006,350000000007907,2023-06-16 06:27:00,4G,2016.62
CDR000000516,82165842053,PKG-010,350000000005387,2023-04-19 03:47:00,4G,395.4
CDR000000517,82267151710,PKG-002,350000000003951,2023-04-23 10:30:00,5G,588.09
CDR000000518,81124335932,PKG-010,350000000773173,2023-04-14 08:54:00,3G,226.37
CDR000000519,82236514193,PKG-010,350000000003901,2023-04-05 15:58:00,4G,355.56
CDR000000520,81258421172,PKG-009,350000000067967,2023-07-17 08:28:00,4G,2047.35
CDR000000521,82296729275,PKG-007,350000000004625,2023-07-08 01:25:00,4G,769.22
CDR000000522,85268686573,PKG-003,350000000005665,2023-09-06 08:05:00,4G,1547.79
CDR000000523,81243493033,PKG-010,350000000005703,2023-10-01 15:27:00,4G,1854.83
CDR000000524,81225166455,PKG-008,350000000004476,2023-11-17 07:14:00,4G,779.03
CDR000000525,81264966297,PKG-002,350000000004396,2023-04-28 09:54:00,4G,1276.19
CDR000000526,82283123121,PKG-004,350000000006481,2023-06-19 06:21:00,4G,530.3
CDR000000527,81279801892,PKG-006,350000000007041,2023-07-16 01:29:00,4G,1393.91
CDR000000528,85267895827,PKG-006,350000000004319,2023-08-16 15:02:00,4G,711.32
CDR000000529,82147704402,PKG-007,350000000007248,2023-05-06 22:55:00,4G,1159.01
CDR000000530,81268149808,PKG-001,350000000006062,2023-08-13 17:20:00,4G,987.08
CDR000000531,82187363315,PKG-005,350000000773165,2023-11-09 09:14:00,4G,1294.67
CDR000000532,81290342112,PKG-007,350000000001209,2023-06-23 10:50:00,4G,1777.7
CDR000000533,85225215766,PKG-008,350000000221866,2023-09-08 04:49:00,4G,1315.4
CDR000000534,81186965087,PKG-010,350000000006080,2023-09-20 18:05:00,5G,1569.55
CDR000000535,81218493030,PKG-007,350000000191795,2023-08-11 03:38:00,5G,187.1
CDR000000536,85235419581,PKG-008,350000000608354,2023-04-30 19:11:00,4G,610.32
CDR000000537,82213882882,PKG-003,350000000003295,2023-07-09 11:18:00,4G,1772.42
CDR000000538,82158222604,PKG-005,350000000008621,2023-10-01 01:00:00,5G,930.6
CDR000000539,81186457211,PKG-008,350000000003569,2023-09-18 12:48:00,4G,317.38
CDR000000540,82145488989,PKG-005,350000000004229,2023-06-14 05:51:00,3G,1145.12
CDR000000541,82157029516,PKG-001,350000000007156,2023-01-28 15:46:00,4G,290.02
CDR000000542,82298430824,PKG-008,350000000004127,2023-09-13 03:25:00,5G,1711.02
CDR000000543,82269481890,PKG-009,350000000002788,2023-04-12 13:10:00,4G,1445.7
CDR000000544,81192957528,PKG-006,350000000007763,2023-11-14 02:28:00,4G,681.37
CDR000000545,81265095069,PKG-003,350000000008418,2023-04-28 12:03:00,5G,1991.25
CDR000000546,81179335193,PKG-003,350000000290937,2023-10-04 10:08:00,3G,60.1
CDR000000547,81228691869,PKG-001,350000000003426,2023-10-19 15:14:00,4G,365.52
CDR000000548,81191196728,PKG-001,350000000007978,2023-07-23 22:46:00,4G,1667.94
CDR000000549,82118613195,PKG-009,350000000008169,2023-04-14 21:22:00,3G,1086.78
CDR000000550,85293196090,PKG-008,350000000001570,2023-03-05 01:55:00,4G,2033.44
CDR000000551,85245815675,PKG-006,350000000002331,2023-06-02 03:01:00,4G,1186.18
CDR000000552,81216740895,PKG-007,350000000001803,2023-03-03 10:37:00,5G,113.77
CDR000000553,81229057140,PKG-007,350000000007832,2023-06-15 05:54:00,4G,465.76
CDR000000554,82217147226,PKG-008,350000009999999,2023-09-21 13:32:00,4G,511.72
CDR000000555,85234888516,PKG-006,350000000006777,2023-05-06 15:39:00,4G,364.75
CDR000000557,81128897744,PKG-001,350000000007888,2023-11-05 08:24:00,5G,2046.05
CDR000000558,81246905080,PKG-009,350000000007342,2023-01-29 00:47:00,4G,1115.55
CDR000000559,81218291313,PKG-006,350000000004222,2023-01-31 19:52:00,4G,447.57
CDR000000560,85256491932,PKG-007,350000000008783,2023-09-18 17:37:00,5G,1046.47
CDR000000561,82282841326,PKG-008,350000000002964,2023-05-09 06:10:00,4G,1507.1
CDR000000562,82295402788,PKG-010,350000000459456,2023-08-05 05:35:00,4G,1547.85
CDR000000563,81260805067,PKG-009,350000000003509,2023-12-06 07:32:00,4G,1287.9
CDR000000564,81223371129,PKG-003,350000000731750,2023-08-05 08:06:00,4G,1035.12
CDR000000565,82193144819,PKG-002,350000000001470,2023-10-20 20:44:00,4G,1655.31
CDR000000566,81148803735,PKG-006,350000000001190,2023-05-20 11:02:00,5G,86.56
CDR000000567,82265717887,PKG-007,350000000008388,2023-09-24 21:39:00,4G,1078.21
CDR000000568,81261486812,PKG-006,350000000003532,2023-05-07 14:46:00,5G,408.5
CDR000000569,81169195578,PKG-005,350000000005475,2023-04-03 01:32:00,4G,1377.91
CDR000000570,81143413057,PKG-008,350000000982638,2023-08-12 17:09:00,4G,1785.17
CDR000000571,85244780659,PKG-002,350000000004484,2023-09-06 08:28:00,4G,1237.75
CDR000000572,82291155029,PKG-004,350000000001635,2023-05-23 17:15:00,5G,1344.68
CDR000000573,81147060504,PKG-008,350000000003065,2023-11-03 13:38:00,4G,1854.03
CDR000000574,81216161106,PKG-008,350000000001068,2023-11-16 15:24:00,4G,224.6
CDR000000575,82214841235,PKG-006,350000000001525,2023-04-09 01:27:00,4G,1162.52
CDR000000576,81264656650,PKG-003,350000000008422,2023-08-06 18:33:00,4G,1128.22
CDR000000577,82144387417,PKG-009,350000000019275,2023-11-10 15:56:00,4G,1999.46
CDR000000578,81121168779,PKG-010,350000000837670,2023-12-08 10:51:00,3G,2021.9
CDR000000579,81145194606,PKG-005,350000000001389,2023-09-26 10:26:00,4G,1054.49
CDR000000580,82224291926,PKG-001,350000000002193,2023-08-02 20:13:00,4G,131.31
CDR000000581,85293085478,PKG-008,350000000412578,2023-04-03 14:39:00,4G,1627.97
CDR000000582,81217010555,PKG-003,350000000004080,2023-08-07 18:53:00,4G,1810.79
CDR000000583,85265191465,PKG-006,350000009999999,2023-07-09 19:07:00,4G,262.4
CDR000000584,85254288310,PKG-002,350000000005591,2023-08-22 12:47:00,4G,421.25
CDR000000585,81278060658,PKG-002,350000000002592,2023-10-07 01:56:00,4G,30.11
CDR000000586,82292969040,PKG-010,350000000005590,2023-03-17 14:34:00,4G,609.53
CDR000000587,82295892654,PKG-006,350000000001020,2023-10-30 04:53:00,5G,1213.53
CDR000000588,81145706622,PKG-002,350000000003162,2023-10-17 13:18:00,4G,154.48
CDR000000589,82290895061,PKG-002,350000009999999,2023-11-02 09:18:00,4G,912.54
CDR000000590,81118104376,PKG-002,350000000006063,2023-10-29 09:03:00,4G,1898.32
CDR000000591,81284349704,PKG-001,350000000412719,2023-01-14 08:00:00,4G,1973.59
CDR000000592,82271439854,PKG-006,350000000307203,2023-04-19 08:03:00,4G,1797.08
CDR000000593,82139695422,PKG-010,350000009999999,2023-05-03 13:19:00,4G,375.09
CDR000000594,81234151212,PKG-007,350000009999999,2023-10-14 05:20:00,5G,1933.19
CDR000000595,85253640451,PKG-001,350000000001296,2023-08-17 10:52:00,4G,1569.93
CDR000000596,85237474430,PKG-008,350000000002240,2023-07-25 11:28:00,4G,1204.15
CDR000000597,85248810069,PKG-003,350000000001641,2023-06-30 15:56:00,3G,851.53
CDR000000598,81192007359,PKG-002,350000000003415,2023-06-19 21:21:00,4G,13.16
CDR000000599,82198479735,PKG-004,350000000197531,2023-03-03 10:31:00,5G,808.18
CDR000000600,81228110428,PKG-006,350000000006693,2023-06-12 07:18:00,4G,344.52
CDR000000601,81240515110,PKG-002,350000000007277,2023-05-01 08:53:00,4G,1307.28
